"name","ip_address","fqdn","state","guest_os_fullname","guest_reconciled","memory","sys_class_name","cpus","disks","change_control","bios_uuid","comments","company","correlation_id","sys_created_on","sys_created_by","dns_domain","short_description","discovery_source","disks_size","host_name","sys_domain","environment","first_discovered","server","image_path","install_status","location","mac_address","managed_by_group","managed_by","manufacturer","model_id","model_number","last_discovered","operational_status","delivery_date","order_date","owned_by","serial_number","size","support_group","supported_by","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count","vm_cluster_name","vm_inst_id","vm_instance_uuid","vcenter_uuid","vcenter_ref","guest_id","host_id","vendor"
"mjdclxopndj002","10.124.185.34","mjdclxopndj002","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","4238e27e-fbd6-bd71-64dc-138ef49b760f","","","42 38 e2 7e fb d6 bd 71-64 dc 13 8e f4 9b 76 0f","2023-04-30 23:12:37","prd_mid","","","ServiceNow","154","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 77fa815e-e670-ff3a-ff53-b026284c0ec0/mjdclxopndj002.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","50388873-b296-df30-7a7f-e570bef184b5","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdcwnentjb002","10.124.188.11","mjdcwnentjb002","On","Microsoft Windows Server 2016 or later (64-bit)","false","16,384","VMware Virtual Machine Instance","4","4","","42380602-5d70-8777-7595-54897ee71354","","","42 38 06 02 5d 70 87 77-75 95 54 89 7e e7 13 54","2023-04-30 23:12:37","prd_mid","","","ServiceNow","585","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 322c745e-ea4b-d209-59b1-b02628659d50/mjdcwnentjb002.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","50380435-c4f8-f1fb-ab9f-33c5e8eb0848","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcvmvrops001","10.124.184.30","mjdcvmvrops001.mj.ocean.com","On","Other 3.x or later Linux (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","42387f59-7ec9-58a7-1ace-fb54811d228a","","","42 38 7f 59 7e c9 58 a7-1a ce fb 54 81 1d 22 8a","2023-04-30 23:12:37","prd_mid","","","ServiceNow","274","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] d6177361-ce3c-8e34-004e-b026284ddc80/mjdcvmvrops001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","5038ce4e-5061-2bff-4653-5c45b2fe8dca","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","other3xLinux64Guest","",""
"mjdcwniisas001","10.124.184.153","mjdcwniisas001","On","Microsoft Windows Server 2016 or later (64-bit)","false","32,768","VMware Virtual Machine Instance","2","4","","4238d45a-16c6-337a-5910-d32f341e7e51","","","42 38 d4 5a 16 c6 33 7a-59 10 d3 2f 34 1e 7e 51","2023-04-30 23:12:37","prd_mid","","","ServiceNow","335","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] ef321f5f-6af8-cda4-ecba-b026284c4d00/mjdcwniisas001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","5038580f-1285-0c4d-a555-e9f036999ed8","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcwnentjb001","10.124.188.10","mjdcwnentjb001","On","Microsoft Windows Server 2016 or later (64-bit)","false","32,768","VMware Virtual Machine Instance","8","5","","4238f80d-975a-1310-dc63-30146bf74177","","","42 38 f8 0d 97 5a 13 10-dc 63 30 14 6b f7 41 77","2023-04-30 23:12:37","prd_mid","","","ServiceNow","511","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 59ff785e-5460-6678-4bc1-b026284c0ec0/mjdcwnentjb001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","5038f89d-d7a2-5931-4440-29415a8bf2cb","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcvmvrlog001","10.124.184.40","mjdcvmvrlog001","On","Other 3.x or later Linux (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","4238689f-e30f-c806-fb97-646d85939270","","","42 38 68 9f e3 0f c8 06-fb 97 64 6d 85 93 92 70","2023-04-30 23:12:37","prd_mid","","","ServiceNow","530","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] f295e962-7e19-d3d5-b868-b026284d8b00/mjdcvmvrlog001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","5038caa6-6f70-10c3-344e-09420e6f168c","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","other3xLinux64Guest","",""
"mjdclxopnam002","10.124.185.49","mjdclxopnam002","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","4238681d-66b2-f1cd-a8db-f74d60b06d2d","","","42 38 68 1d 66 b2 f1 cd-a8 db f7 4d 60 b0 6d 2d","2023-04-30 23:12:37","prd_mid","","","ServiceNow","154","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 78fa815e-8af2-05ef-c48d-b026284d7a20/mjdclxopnam002.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","50387f01-3632-7edc-3928-57fa724baeb4","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxopndj003","10.124.185.35","mjdclxopndj003","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","42384385-5d3e-3866-9214-dc2d8e0976df","","","42 38 43 85 5d 3e 38 66-92 14 dc 2d 8e 09 76 df","2023-04-30 23:12:37","prd_mid","","","ServiceNow","154","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 78fa815e-5e45-08fe-0df2-b02628659d50/mjdclxopndj003.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","503804db-6f8f-f848-7bea-8ef0057dc97e","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxopnrs004","10.124.185.59","mjdclxopnrs004","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","4238cfc5-9534-fc83-8c13-3bf7fc7207ca","","","42 38 cf c5 95 34 fc 83-8c 13 3b f7 fc 72 07 ca","2023-04-30 23:12:37","prd_mid","","","ServiceNow","154","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 78fa815e-e623-76eb-9340-b026284d7a20/mjdclxopnrs004.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","50381b96-5017-c456-b92d-84fe3bd400f3","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxopnrs003","10.124.185.58","mjdclxopnrs003","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","42388659-9039-c656-2841-ab9f1be2b4ea","","","42 38 86 59 90 39 c6 56-28 41 ab 9f 1b e2 b4 ea","2023-04-30 23:12:37","prd_mid","","","ServiceNow","154","","global","","2023-04-30 23:12:37","","[vsan-mjdc-sc] 8dfa815e-f8f0-164b-e537-b026284c1a60/mjdclxopnrs003.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:59","Operational","","","","","","","","","2023-05-11 07:24:59","prd_mid","3","","","5038ca31-2dbe-6286-3ef1-812729be4180","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdcwnspbas002","10.124.144.5","mjdcwnspbas002","On","Microsoft Windows Server 2016 or later (64-bit)","false","12,288","VMware Virtual Machine Instance","2","4","","42388cba-bfa3-37a1-2f1a-ce1a79eda985","","","42 38 8c ba bf a3 37 a1-2f 1a ce 1a 79 ed a9 85","2023-04-30 23:12:29","prd_mid","","","ServiceNow","185","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 71a9da60-da01-200a-9311-b026284c07f0/xsdcwnspbas002.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50387e56-ca2d-e12c-2bc1-3f4b0767bb02","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdclxoemas001","10.124.184.17","mjdclxoemas001","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","4","1","","42381f94-8c32-a7b1-8049-e894d5b79adc","","","42 38 1f 94 8c 32 a7 b1-80 49 e8 94 d5 b7 9a dc","2023-04-30 23:12:29","prd_mid","","","ServiceNow","110","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] a5e73761-1a42-3c2d-8044-b026284dda50/mjdclxoraoe001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50388e65-aecd-ae35-c500-6cd00d5b5192","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdcwnspbas001","10.124.144.4","mjdcwnspbas001","On","Microsoft Windows Server 2016 or later (64-bit)","false","12,288","VMware Virtual Machine Instance","2","4","","4238f79f-22a4-75f9-844c-176bd785a94d","","","42 38 f7 9f 22 a4 75 f9-84 4c 17 6b d7 85 a9 4d","2023-04-30 23:12:29","prd_mid","","","ServiceNow","185","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 44a7da60-2ccd-e778-e94e-b026284baba0/xsdcwnspbas001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","503817c6-07b1-4e37-08c5-5067e5276df6","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcwnspbdb001","10.124.144.7","mjdcwnspbdb001","On","Microsoft Windows Server 2016 or later (64-bit)","false","16,384","VMware Virtual Machine Instance","4","5","","4238f110-43f7-8862-9829-a26e844286ac","","","42 38 f1 10 43 f7 88 62-98 29 a2 6e 84 42 86 ac","2023-04-30 23:12:29","prd_mid","","","ServiceNow","285","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 8ba7da60-a20c-a04b-17d6-b026284db060/xsdcwnspbdb001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","5038535b-c977-1b1c-1918-3d5e26b92916","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcwnspbas003","10.124.144.6","mjdcwnspbas003","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","4","","42382e94-994b-90a5-cc32-5fa2b6a80ade","","","42 38 2e 94 99 4b 90 a5-cc 32 5f a2 b6 a8 0a de","2023-04-30 23:12:29","prd_mid","","","ServiceNow","185","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] a31edb60-0495-ec1b-30c0-b026284c0ec0/xsdcwnspbas003.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50381e01-e097-e5f7-11ee-d0baee99d566","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcapcisis002-3.1-02","10.124.164.199","PCLMJ-DCB-ISEnew","On","Other (64-bit)","false","32,768","VMware Virtual Machine Instance","16","1","","4238c0f2-e068-bc4a-cc2c-20f6f329c28a","","","42 38 c0 f2 e0 68 bc 4a-cc 2c 20 f6 f3 29 c2 8a","2023-04-30 23:12:29","prd_mid","","","ServiceNow","600","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 4fe5ed63-3a5a-73c3-9947-b026284c07f0/mjdcapcisis002-3.1-02.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50388c92-9d5b-b208-9dbe-d4bce613a00f","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","otherGuest64","",""
"mjdcapcispr002","10.124.164.197","mjdcapcispr002","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","16","2","","4238f364-87d8-0599-2fa5-823918ddd81b","","","42 38 f3 64 87 d8 05 99-2f a5 82 39 18 dd d8 1b","2023-04-30 23:12:29","prd_mid","","","ServiceNow","892","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 627e2662-506b-435e-1c19-b026284baba0/mjdcapcispr002.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50383908-35f3-afaf-a975-dc98d740aaa4","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdcapcisco001","","","On","CentOS 4/5/6 (64-bit)","false","4,096","VMware Virtual Machine Instance","4","2","","4238bdde-67ee-d68f-05f2-7f620dd36983","","","42 38 bd de 67 ee d6 8f-05 f2 7f 62 0d d3 69 83","2023-04-30 23:12:29","prd_mid","","","ServiceNow","250","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] be794660-ae29-ce95-af3b-b026284c78b0/mjdcapcisco001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50381ef6-5f24-5395-e442-5317a45995f6","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","centos64Guest","",""
"mjdclxlvaas001","10.124.164.150","PCLMJ-DC-LA001","On","Ubuntu Linux (64-bit)","false","16,384","VMware Virtual Machine Instance","8","2","","42381f0d-2ad3-f191-2efa-76b58f5132cc","","","42 38 1f 0d 2a d3 f1 91-2e fa 76 b5 8f 51 32 cc","2023-04-30 23:12:29","prd_mid","","","ServiceNow","4,116","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] d1dd7c5e-6e68-d912-632e-b02628658e90/mjdclxlvaas001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50381f9e-1531-827b-c7e5-d04f43ce2b0c","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","ubuntu64Guest","",""
"mjdcwnmtlic001","10.124.164.245","mjdcwnmtlic001","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","3","","423849f9-9f6f-25ec-08d4-8ff15a78a7c1","","","42 38 49 f9 9f 6f 25 ec-08 d4 8f f1 5a 78 a7 c1","2023-04-30 23:12:29","prd_mid","","","ServiceNow","270","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 93c6b55e-48bd-ccac-89a0-b026284c0ec0/mjdcwnmtlic001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","5038ff30-cc94-2b93-15b7-a173e5663335","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcapcispr001","10.124.164.196","mjdcapcispr001","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","8","2","","423886bb-abe0-e8bb-5cf0-81860204635a","","","42 38 86 bb ab e0 e8 bb-5c f0 81 86 02 04 63 5a","2023-04-30 23:12:29","prd_mid","","","ServiceNow","900","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] fcab2460-a8d6-fbb6-c2c6-b026284bf9a0/mjdcapcispr001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50388350-7ecd-5509-5b40-14c9d6491dea","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxntwcspc001","10.124.164.50","localhost","On","CentOS 4/5/6/7 (64-bit)","false","8,192","VMware Virtual Machine Instance","8","2","","423842fc-01ca-f38e-0818-ef46c57bfff7","","","42 38 42 fc 01 ca f3 8e-08 18 ef 46 c5 7b ff f7","2023-04-30 23:12:29","prd_mid","","","ServiceNow","500","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] b45d0264-40cc-52e1-24fc-b026284c0ec0/mjdclxntwcspc001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50385c0e-d194-466a-caac-6562119fb8b4","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","centos64Guest","",""
"mjdcwnsprtc001","10.124.144.30","mjdcwnsprtc001","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","4238c6e9-9375-c10c-12eb-67566ec0b8fe","","","42 38 c6 e9 93 75 c1 0c-12 eb 67 56 6e c0 b8 fe","2023-04-30 23:12:29","prd_mid","","","ServiceNow","110","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] dbc61762-a22e-c95f-c38f-b026284c0ec0/mjdcwnticsp001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50388baa-8b6a-4e65-48c1-f7ead57c99e6","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"mjdcaptheye001","","","On","Ubuntu Linux (64-bit)","false","2,048","VMware Virtual Machine Instance","2","1","","42386e65-cbc0-8522-32b9-bf4361e3042c","","","42 38 6e 65 cb c0 85 22-32 b9 bf 43 61 e3 04 2c","2023-04-30 23:12:29","prd_mid","","","ServiceNow","20","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 03d7de62-1ad4-709e-ee32-b02628665450/mjdcaptheye001.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","50380a98-45a8-6b90-a513-b844828b9daa","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","ubuntu64Guest","",""
"mjdcapcisis001-3.1-01","10.124.164.198","PCLMJ-DCA-ISEnew","On","Other (64-bit)","false","32,768","VMware Virtual Machine Instance","16","1","","4238eac4-a771-2ef5-4ed5-2edba4e3c0ef","","","42 38 ea c4 a7 71 2e f5-4e d5 2e db a4 e3 c0 ef","2023-04-30 23:12:29","prd_mid","","","ServiceNow","600","","global","","2023-04-30 23:12:29","","[vsan-mjdc-sc] 1ce0ed63-5080-7154-4b6a-b026284bf9a0/mjdcapcisis001-3.1-01.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:50","Operational","","","","","","","","","2023-05-11 07:24:50","prd_mid","3","","","5038165e-a64f-8b1a-1d7f-917fc04910b1","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","otherGuest64","",""
"mjdclxkubwk114","10.124.188.182","mjdclxkubwk114","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","8","1","","423823b7-ae03-efc4-d03e-9542b9e85cca","","","42 38 23 b7 ae 03 ef c4-d0 3e 95 42 b9 e8 5c ca","2023-04-30 23:12:28","prd_mid","","","ServiceNow","146","","global","","2023-04-30 23:12:28","","[vsan-mjdc-sc] 33a3eb63-7020-d05b-b046-b026284d7a20/mjdclxkubwk114.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:49","Operational","","","","","","","","","2023-05-11 07:24:49","prd_mid","3","","","503810ba-642a-5f6f-6784-e5061c2c085e","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxkubwk120","10.124.188.187","mjdclxkubwk120","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","8","1","","42380ee9-2b96-49b1-f146-ba62de75d403","","","42 38 0e e9 2b 96 49 b1-f1 46 ba 62 de 75 d4 03","2023-04-30 23:12:28","prd_mid","","","ServiceNow","146","","global","","2023-04-30 23:12:28","","[vsan-mjdc-sc] d2a4eb63-c291-ec80-b542-b02628659d50/mjdclxkubwk120.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:49","Operational","","","","","","","","","2023-05-11 07:24:49","prd_mid","3","","","5038bff6-7545-fa23-ae89-844f75890ac4","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxkubwk129","10.124.188.234","mjdclxkubwk129","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","8","2","","42383906-faf0-2728-3ecb-db15183b61da","","","42 38 39 06 fa f0 27 28-3e cb db 15 18 3b 61 da","2023-04-30 23:12:28","prd_mid","","","ServiceNow","156","","global","","2023-04-30 23:12:28","","[vsan-mjdc-sc] 91bfeb63-3e9e-46cc-943d-b026284bf9a0/mjdclxkubwk129.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:49","Operational","","","","","","","","","2023-05-11 07:24:49","prd_mid","3","","","503810c4-fff2-2019-785a-6c9f307cf984","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxkubwk115","10.124.188.181","mjdclxkubwk115","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","8","1","","4238cecc-6abd-00fb-f217-062d43033a68","","","42 38 ce cc 6a bd 00 fb-f2 17 06 2d 43 03 3a 68","2023-04-30 23:12:28","prd_mid","","","ServiceNow","146","","global","","2023-04-30 23:12:28","","[vsan-mjdc-sc] 1da3eb63-b81e-0668-fb37-b02628665220/mjdclxkubwk115.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:49","Operational","","","","","","","","","2023-05-11 07:24:49","prd_mid","3","","","5038d38f-c54c-f5f8-00fb-8dceb3fbbc29","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
"mjdclxkubwk138","10.124.188.178","mjdclxkubwk138","On","Red Hat Enterprise Linux 7 (64-bit)","false","32,768","VMware Virtual Machine Instance","8","1","","42386177-e31e-14c3-9781-815eda4a71ce","","","42 38 61 77 e3 1e 14 c3-97 81 81 5e da 4a 71 ce","2023-04-30 23:12:28","prd_mid","","","ServiceNow","146","","global","","2023-04-30 23:12:28","","[vsan-mjdc-sc] 9f9feb63-4c2d-9a0c-412c-b026284bf9a0/mjdclxkubwk138.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:49","Operational","","","","","","","","","2023-05-11 07:24:49","prd_mid","3","","","5038bd57-405f-1136-d1d9-fe1f59035bd7","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","rhel7_64Guest","",""
